https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume DAI
1576854000,2019-12-20 15:00:00,DAI/USD,1.002,1.002,1.0,1.0,587.5,586.36
1576850400,2019-12-20 14:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576846800,2019-12-20 13:00:00,DAI/USD,1.002,1.002,1.002,1.002,75.05,74.91
1576843200,2019-12-20 12:00:00,DAI/USD,1.001,1.002,1.001,1.002,239.32,238.79
1576839600,2019-12-20 11:00:00,DAI/USD,1.002,1.002,1.0,1.001,361.75,361.28
1576836000,2019-12-20 10:00:00,DAI/USD,1.002,1.002,1.002,1.002,301.1,300.51
1576832400,2019-12-20 09:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576828800,2019-12-20 08:00:00,DAI/USD,1.0,1.002,1.0,1.002,92.45,92.31
1576825200,2019-12-20 07:00:00,DAI/USD,0.9966,1.0,0.9966,1.0,89.86,89.83
1576821600,2019-12-20 06:00:00,DAI/USD,0.9966,0.9966,0.9966,0.9966,0.0,0.0
1576818000,2019-12-20 05:00:00,DAI/USD,0.9966,0.9966,0.9966,0.9966,0.0,0.0
1576814400,2019-12-20 04:00:00,DAI/USD,1.003,1.003,0.9966,0.9966,2734.18,2739.37
1576810800,2019-12-20 03:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576807200,2019-12-20 02:00:00,DAI/USD,1.003,1.003,1.003,1.003,4.566,4.552
1576803600,2019-12-20 01:00:00,DAI/USD,1.003,1.003,1.003,1.003,17.72,17.66
1576800000,2019-12-20 00:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576796400,2019-12-19 23:00:00,DAI/USD,1.003,1.003,0.9995,1.003,118.86,118.9
1576792800,2019-12-19 22:00:00,DAI/USD,1.003,1.003,1.003,1.003,3320.12,3309.53
1576789200,2019-12-19 21:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576785600,2019-12-19 20:00:00,DAI/USD,1.0,1.003,1.0,1.003,736.74,734.6
1576782000,2019-12-19 19:00:00,DAI/USD,0.998,1.001,0.9971,1.0,1368.87,1371.54
1576778400,2019-12-19 18:00:00,DAI/USD,1.003,1.003,0.9971,0.998,4375.6,4383.98
1576774800,2019-12-19 17:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576771200,2019-12-19 16:00:00,DAI/USD,1.002,1.003,0.9997,1.003,40.63,40.58
1576767600,2019-12-19 15:00:00,DAI/USD,1.003,1.003,0.999,1.002,457.0,456.02
1576764000,2019-12-19 14:00:00,DAI/USD,1.003,1.003,1.003,1.003,168.85,168.31
1576760400,2019-12-19 13:00:00,DAI/USD,1.003,1.003,1.003,1.003,1417.21,1412.69
1576756800,2019-12-19 12:00:00,DAI/USD,1.003,1.003,1.0,1.003,1358.28,1354.03
1576753200,2019-12-19 11:00:00,DAI/USD,1.0,1.003,1.0,1.003,1267.44,1263.39
1576749600,2019-12-19 10:00:00,DAI/USD,0.9993,1.003,0.9993,1.0,30.92,30.87
1576746000,2019-12-19 09:00:00,DAI/USD,1.003,1.003,0.9992,0.9993,952.46,949.59
1576742400,2019-12-19 08:00:00,DAI/USD,1.003,1.003,1.003,1.003,12134.66,12095.95
1576738800,2019-12-19 07:00:00,DAI/USD,1.003,1.003,0.9994,1.003,8063.36,8037.67
1576735200,2019-12-19 06:00:00,DAI/USD,1.003,1.003,1.003,1.003,725.31,723.0
1576731600,2019-12-19 05:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576728000,2019-12-19 04:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576724400,2019-12-19 03:00:00,DAI/USD,1.003,1.003,1.003,1.003,0.0,0.0
1576720800,2019-12-19 02:00:00,DAI/USD,1.003,1.003,1.003,1.003,36.33,36.21
1576717200,2019-12-19 01:00:00,DAI/USD,1.003,1.003,1.003,1.003,66.82,66.6
1576713600,2019-12-19 00:00:00,DAI/USD,1.003,1.003,1.003,1.003,200.45,199.81
1576710000,2019-12-18 23:00:00,DAI/USD,1.003,1.003,1.003,1.003,1991.82,1985.46
1576706400,2019-12-18 22:00:00,DAI/USD,1.003,1.003,1.003,1.003,40.09,39.96
1576702800,2019-12-18 21:00:00,DAI/USD,1.002,1.003,1.002,1.003,16039.74,15988.72
1576699200,2019-12-18 20:00:00,DAI/USD,1.003,1.003,0.9991,1.002,2239.09,2232.25
1576695600,2019-12-18 19:00:00,DAI/USD,1.0,1.003,0.997,1.003,2458.7,2456.61
1576692000,2019-12-18 18:00:00,DAI/USD,1.003,1.003,1.0,1.0,999.44,999.44
1576688400,2019-12-18 17:00:00,DAI/USD,1.0,1.003,0.9983,1.003,2290.6,2288.05
1576684800,2019-12-18 16:00:00,DAI/USD,1.0,1.0,0.9991,1.0,7999.75,8000.07
1576681200,2019-12-18 15:00:00,DAI/USD,1.003,1.003,1.0,1.0,9095.37,9081.23
1576677600,2019-12-18 14:00:00,DAI/USD,1.003,1.003,1.003,1.003,4963.95,4948.11
1576674000,2019-12-18 13:00:00,DAI/USD,1.003,1.003,1.002,1.003,12133.97,12095.27
1576670400,2019-12-18 12:00:00,DAI/USD,1.003,1.003,1.003,1.003,5249.49,5232.75
1576666800,2019-12-18 11:00:00,DAI/USD,1.003,1.003,1.003,1.003,712.16,709.89
1576663200,2019-12-18 10:00:00,DAI/USD,1.003,1.003,1.003,1.003,608.41,606.47
1576659600,2019-12-18 09:00:00,DAI/USD,1.003,1.003,1.003,1.003,2492.67,2484.72
1576656000,2019-12-18 08:00:00,DAI/USD,1.003,1.003,1.003,1.003,7096.77,7074.14
1576652400,2019-12-18 07:00:00,DAI/USD,1.003,1.003,1.003,1.003,3092.26,3082.4
1576648800,2019-12-18 06:00:00,DAI/USD,1.003,1.003,1.003,1.003,4380.96,4366.98
1576645200,2019-12-18 05:00:00,DAI/USD,1.003,1.003,1.002,1.003,10007.56,9976.07
1576641600,2019-12-18 04:00:00,DAI/USD,1.003,1.003,1.003,1.003,942.37,939.37
1576638000,2019-12-18 03:00:00,DAI/USD,1.003,1.003,1.003,1.003,606.42,604.48
1576634400,2019-12-18 02:00:00,DAI/USD,1.003,1.003,1.003,1.003,1029.64,1026.36
1576630800,2019-12-18 01:00:00,DAI/USD,1.003,1.003,1.003,1.003,300.16,299.2
1576627200,2019-12-18 00:00:00,DAI/USD,1.003,1.003,1.003,1.003,8824.17,8796.02
1576623600,2019-12-17 23:00:00,DAI/USD,1.003,1.003,1.003,1.003,4429.6,4415.47
1576620000,2019-12-17 22:00:00,DAI/USD,1.003,1.003,1.003,1.003,7706.24,7681.66
1576616400,2019-12-17 21:00:00,DAI/USD,1.003,1.003,1.003,1.003,7912.71,7887.47
1576612800,2019-12-17 20:00:00,DAI/USD,1.003,1.003,1.002,1.003,3320.02,3309.44
1576609200,2019-12-17 19:00:00,DAI/USD,1.004,1.004,1.003,1.003,2543.6,2535.18
1576605600,2019-12-17 18:00:00,DAI/USD,1.004,1.004,1.004,1.004,1491.99,1486.79
1576602000,2019-12-17 17:00:00,DAI/USD,1.004,1.004,1.003,1.004,2905.51,2895.46
1576598400,2019-12-17 16:00:00,DAI/USD,1.004,1.004,1.004,1.004,1817.32,1810.98
1576594800,2019-12-17 15:00:00,DAI/USD,1.004,1.004,1.004,1.004,3634.66,3620.54
1576591200,2019-12-17 14:00:00,DAI/USD,1.004,1.004,1.002,1.004,2065.46,2057.79
1576587600,2019-12-17 13:00:00,DAI/USD,1.003,1.004,1.003,1.004,1715.66,1710.38
1576584000,2019-12-17 12:00:00,DAI/USD,1.003,1.003,1.002,1.003,555.9,554.28
1576580400,2019-12-17 11:00:00,DAI/USD,1.002,1.003,1.002,1.003,24839.5,24774.26
1576576800,2019-12-17 10:00:00,DAI/USD,1.002,1.002,1.002,1.002,3740.1,3731.14
1576573200,2019-12-17 09:00:00,DAI/USD,1.002,1.002,1.0,1.002,4611.29,4600.26
1576569600,2019-12-17 08:00:00,DAI/USD,1.002,1.002,1.002,1.002,2133.37,2128.26
1576566000,2019-12-17 07:00:00,DAI/USD,1.002,1.002,1.002,1.002,740.76,738.99
1576562400,2019-12-17 06:00:00,DAI/USD,1.002,1.002,1.002,1.002,1883.8,1879.29
1576558800,2019-12-17 05:00:00,DAI/USD,1.002,1.002,1.002,1.002,1083.98,1081.38
1576555200,2019-12-17 04:00:00,DAI/USD,1.002,1.002,0.9999,1.002,1063.79,1061.61
1576551600,2019-12-17 03:00:00,DAI/USD,1.002,1.002,1.002,1.002,1442.07,1438.62
1576548000,2019-12-17 02:00:00,DAI/USD,1.002,1.002,1.002,1.002,1588.68,1584.88
1576544400,2019-12-17 01:00:00,DAI/USD,1.002,1.002,1.002,1.002,1510.76,1507.23
1576540800,2019-12-17 00:00:00,DAI/USD,1.002,1.002,1.002,1.002,1964.93,1960.42
1576537200,2019-12-16 23:00:00,DAI/USD,1.002,1.002,1.002,1.002,1211.75,1208.97
1576533600,2019-12-16 22:00:00,DAI/USD,1.002,1.002,1.002,1.002,2501.49,2495.75
1576530000,2019-12-16 21:00:00,DAI/USD,1.002,1.002,1.002,1.002,1356.01,1352.9
1576526400,2019-12-16 20:00:00,DAI/USD,1.002,1.002,1.002,1.002,2034.57,2030.1
1576522800,2019-12-16 19:00:00,DAI/USD,1.002,1.002,0.9999,1.002,2337.38,2333.36
1576519200,2019-12-16 18:00:00,DAI/USD,1.002,1.002,1.0,1.002,3181.5,3175.61
1576515600,2019-12-16 17:00:00,DAI/USD,1.002,1.002,1.002,1.002,85.8,85.61
1576512000,2019-12-16 16:00:00,DAI/USD,1.002,1.002,1.002,1.002,119.45,119.18
1576508400,2019-12-16 15:00:00,DAI/USD,1.002,1.002,1.002,1.002,721.81,720.22
1576504800,2019-12-16 14:00:00,DAI/USD,1.002,1.002,1.0,1.002,3047.85,3040.99
1576501200,2019-12-16 13:00:00,DAI/USD,1.002,1.002,1.002,1.002,1010.25,1007.94
1576497600,2019-12-16 12:00:00,DAI/USD,1.002,1.002,1.0,1.002,1901.23,1896.97
1576494000,2019-12-16 11:00:00,DAI/USD,1.002,1.002,1.002,1.002,1543.09,1539.55
1576490400,2019-12-16 10:00:00,DAI/USD,1.002,1.002,1.002,1.002,1138.06,1135.45
1576486800,2019-12-16 09:00:00,DAI/USD,1.002,1.002,1.002,1.002,753.27,751.54
1576483200,2019-12-16 08:00:00,DAI/USD,1.002,1.002,1.002,1.002,1004.9,1002.59
1576479600,2019-12-16 07:00:00,DAI/USD,1.001,1.002,1.001,1.002,529.49,528.27
1576476000,2019-12-16 06:00:00,DAI/USD,1.002,1.002,1.001,1.001,326.39,325.69
1576472400,2019-12-16 05:00:00,DAI/USD,1.002,1.002,1.002,1.002,576.38,575.11
1576468800,2019-12-16 04:00:00,DAI/USD,1.002,1.002,1.002,1.002,2338.96,2333.83
1576465200,2019-12-16 03:00:00,DAI/USD,1.002,1.002,1.002,1.002,204.42,203.97
1576461600,2019-12-16 02:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576458000,2019-12-16 01:00:00,DAI/USD,1.0,1.002,1.0,1.002,39.08,39.0
1576454400,2019-12-16 00:00:00,DAI/USD,1.0,1.0,1.0,1.0,652.43,652.37
1576450800,2019-12-15 23:00:00,DAI/USD,1.002,1.002,1.0,1.0,347.67,347.63
1576447200,2019-12-15 22:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576443600,2019-12-15 21:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576440000,2019-12-15 20:00:00,DAI/USD,1.002,1.002,1.002,1.002,1619.86,1616.3
1576436400,2019-12-15 19:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576432800,2019-12-15 18:00:00,DAI/USD,0.9996,1.002,0.9996,1.002,83.21,83.05
1576429200,2019-12-15 17:00:00,DAI/USD,0.9996,0.9996,0.9995,0.9996,673.1,673.41
1576425600,2019-12-15 16:00:00,DAI/USD,1.002,1.002,0.9995,0.9996,15.3,15.31
1576422000,2019-12-15 15:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576418400,2019-12-15 14:00:00,DAI/USD,1.002,1.002,1.002,1.002,225.35,224.95
1576414800,2019-12-15 13:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576411200,2019-12-15 12:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576407600,2019-12-15 11:00:00,DAI/USD,1.002,1.002,1.002,1.002,0.0,0.0
1576404000,2019-12-15 10:00:00,DAI/USD,1.002,1.002,1.002,1.002,1406.8,1403.72
1576400400,2019-12-15 09:00:00,DAI/USD,1.002,1.002,1.002,1.002,467.13,466.11
1576396800,2019-12-15 08:00:00,DAI/USD,1.002,1.002,1.002,1.002,983.33,981.17
1576393200,2019-12-15 07:00:00,DAI/USD,1.002,1.002,1.002,1.002,1404.07,1400.89
1576389600,2019-12-15 06:00:00,DAI/USD,1.002,1.002,1.002,1.002,707.13,705.5
1576386000,2019-12-15 05:00:00,DAI/USD,1.002,1.002,1.002,1.002,893.05,891.0
1576382400,2019-12-15 04:00:00,DAI/USD,1.002,1.002,1.002,1.002,404.66,403.73
1576378800,2019-12-15 03:00:00,DAI/USD,1.002,1.002,1.002,1.002,905.13,903.05
1576375200,2019-12-15 02:00:00,DAI/USD,1.002,1.002,1.002,1.002,605.96,604.57
1576371600,2019-12-15 01:00:00,DAI/USD,1.002,1.002,1.002,1.002,853.97,852.01
1576368000,2019-12-15 00:00:00,DAI/USD,1.002,1.002,1.002,1.002,1256.09,1253.21
1576364400,2019-12-14 23:00:00,DAI/USD,1.002,1.002,1.002,1.002,1556.38,1552.81
1576360800,2019-12-14 22:00:00,DAI/USD,1.002,1.002,1.002,1.002,1407.03,1403.8
1576357200,2019-12-14 21:00:00,DAI/USD,1.002,1.002,1.002,1.002,1261.41,1258.52
1576353600,2019-12-14 20:00:00,DAI/USD,1.002,1.002,1.002,1.002,1999.18,1994.59
1576350000,2019-12-14 19:00:00,DAI/USD,1.002,1.002,1.002,1.002,1624.4,1620.67
1576346400,2019-12-14 18:00:00,DAI/USD,1.002,1.002,1.002,1.002,1120.75,1118.18
1576342800,2019-12-14 17:00:00,DAI/USD,1.002,1.002,1.002,1.002,1789.04,1784.93
1576339200,2019-12-14 16:00:00,DAI/USD,1.002,1.002,1.002,1.002,1386.06,1382.88
1576335600,2019-12-14 15:00:00,DAI/USD,1.002,1.002,1.002,1.002,1041.87,1039.47
1576332000,2019-12-14 14:00:00,DAI/USD,1.002,1.002,1.002,1.002,561.71,560.42
1576328400,2019-12-14 13:00:00,DAI/USD,1.002,1.002,1.002,1.002,1106.08,1103.54
1576324800,2019-12-14 12:00:00,DAI/USD,1.002,1.002,1.002,1.002,1118.75,1116.18
1576321200,2019-12-14 11:00:00,DAI/USD,1.002,1.002,1.002,1.002,969.73,967.5
1576317600,2019-12-14 10:00:00,DAI/USD,1.002,1.002,1.002,1.002,1384.85,1381.67
1576314000,2019-12-14 09:00:00,DAI/USD,1.002,1.002,1.002,1.002,1192.38,1189.64
1576310400,2019-12-14 08:00:00,DAI/USD,1.002,1.002,1.002,1.002,683.97,682.4
1576306800,2019-12-14 07:00:00,DAI/USD,1.002,1.002,1.002,1.002,1042.53,1040.14
1576303200,2019-12-14 06:00:00,DAI/USD,1.002,1.002,1.002,1.002,1584.64,1581.0
1576299600,2019-12-14 05:00:00,DAI/USD,1.002,1.002,1.002,1.002,1273.45,1270.53
1576296000,2019-12-14 04:00:00,DAI/USD,1.002,1.002,1.002,1.002,1015.09,1012.76
1576292400,2019-12-14 03:00:00,DAI/USD,1.002,1.002,1.002,1.002,1253.55,1250.67
1576288800,2019-12-14 02:00:00,DAI/USD,1.002,1.002,1.002,1.002,1310.75,1307.75
1576285200,2019-12-14 01:00:00,DAI/USD,1.002,1.002,1.002,1.002,2694.27,2688.09
1576281600,2019-12-14 00:00:00,DAI/USD,1.002,1.002,1.002,1.002,2008.28,2003.67
1576278000,2019-12-13 23:00:00,DAI/USD,1.002,1.002,1.002,1.002,1473.56,1470.18
1576274400,2019-12-13 22:00:00,DAI/USD,1.002,1.002,1.002,1.002,1046.13,1043.73
1576270800,2019-12-13 21:00:00,DAI/USD,0.9986,1.002,0.9986,1.002,209.58,209.1
1576267200,2019-12-13 20:00:00,DAI/USD,1.002,1.002,0.9986,0.9986,808.48,806.65
1576263600,2019-12-13 19:00:00,DAI/USD,1.002,1.002,1.002,1.002,203.31,202.85
1576260000,2019-12-13 18:00:00,DAI/USD,1.002,1.002,1.002,1.002,606.27,604.88
1576256400,2019-12-13 17:00:00,DAI/USD,1.002,1.002,1.002,1.002,241.58,241.03
1576252800,2019-12-13 16:00:00,DAI/USD,1.002,1.002,1.002,1.002,828.81,826.91
1576249200,2019-12-13 15:00:00,DAI/USD,0.9987,1.002,0.9987,1.002,960.38,958.19
1576245600,2019-12-13 14:00:00,DAI/USD,0.9997,1.002,0.9987,0.9987,1198.63,1197.66
1576242000,2019-12-13 13:00:00,DAI/USD,1.002,1.002,0.9994,0.9997,727.03,725.81
1576238400,2019-12-13 12:00:00,DAI/USD,1.002,1.002,1.002,1.002,809.97,808.11
1576234800,2019-12-13 11:00:00,DAI/USD,1.002,1.002,1.002,1.002,380.94,380.07
1576231200,2019-12-13 10:00:00,DAI/USD,1.002,1.002,1.002,1.002,1199.17,1196.41
1576227600,2019-12-13 09:00:00,DAI/USD,1.001,1.002,1.001,1.002,3409.76,3402.2
1576224000,2019-12-13 08:00:00,DAI/USD,1.002,1.002,0.9967,1.001,4012.26,4017.84
1576220400,2019-12-13 07:00:00,DAI/USD,1.002,1.002,1.002,1.002,1386.28,1383.1
1576216800,2019-12-13 06:00:00,DAI/USD,1.002,1.002,1.002,1.002,657.12,655.61
1576213200,2019-12-13 05:00:00,DAI/USD,1.002,1.002,1.002,1.002,874.91,872.9
1576209600,2019-12-13 04:00:00,DAI/USD,1.002,1.002,1.002,1.002,1276.57,1273.64
1576206000,2019-12-13 03:00:00,DAI/USD,1.002,1.002,0.9984,1.002,3470.28,3462.34
1576202400,2019-12-13 02:00:00,DAI/USD,1.001,1.002,1.001,1.002,1209.85,1207.09
1576198800,2019-12-13 01:00:00,DAI/USD,0.9998,1.001,0.9961,1.001,11804.23,11830.27
1576195200,2019-12-13 00:00:00,DAI/USD,0.9985,1.001,0.9985,0.9998,2574.71,2573.82
1576191600,2019-12-12 23:00:00,DAI/USD,0.9996,1.002,0.9985,0.9985,5518.85,5523.97
1576188000,2019-12-12 22:00:00,DAI/USD,1.003,1.003,0.9996,0.9996,14834.22,14823.22
1576184400,2019-12-12 21:00:00,DAI/USD,1.003,1.005,1.003,1.003,888.21,885.13
1576180800,2019-12-12 20:00:00,DAI/USD,1.004,1.005,1.003,1.003,2471.9,2459.4
1576177200,2019-12-12 19:00:00,DAI/USD,1.004,1.005,1.004,1.004,1033.15,1028.35
1576173600,2019-12-12 18:00:00,DAI/USD,1.003,1.005,1.003,1.004,182.38,181.48
1576170000,2019-12-12 17:00:00,DAI/USD,1.005,1.005,1.003,1.003,1143.97,1138.28
1576166400,2019-12-12 16:00:00,DAI/USD,1.005,1.005,1.003,1.005,4267.69,4245.78
1576162800,2019-12-12 15:00:00,DAI/USD,1.008,1.009,1.005,1.005,2078.53,2067.52
1576159200,2019-12-12 14:00:00,DAI/USD,1.009,1.009,1.008,1.008,54.23,53.78
1576155600,2019-12-12 13:00:00,DAI/USD,1.009,1.009,1.009,1.009,0.0,0.0
1576152000,2019-12-12 12:00:00,DAI/USD,1.004,1.009,1.004,1.009,20.17,20.0
1576148400,2019-12-12 11:00:00,DAI/USD,1.004,1.004,1.004,1.004,0.0,0.0
1576144800,2019-12-12 10:00:00,DAI/USD,1.004,1.004,1.004,1.004,0.0,0.0
1576141200,2019-12-12 09:00:00,DAI/USD,1.01,1.01,1.004,1.004,1115.25,1110.38
1576137600,2019-12-12 08:00:00,DAI/USD,1.01,1.01,1.01,1.01,0.0,0.0
1576134000,2019-12-12 07:00:00,DAI/USD,1.01,1.01,1.01,1.01,0.0,0.0
1576130400,2019-12-12 06:00:00,DAI/USD,1.01,1.01,1.01,1.01,0.0,0.0
1576126800,2019-12-12 05:00:00,DAI/USD,1.004,1.01,1.004,1.01,37.8,37.44
1576123200,2019-12-12 04:00:00,DAI/USD,1.004,1.004,1.004,1.004,0.0,0.0
1576119600,2019-12-12 03:00:00,DAI/USD,1.004,1.004,1.004,1.004,0.0,0.0
1576116000,2019-12-12 02:00:00,DAI/USD,1.004,1.004,1.004,1.004,0.0,0.0
1576112400,2019-12-12 01:00:00,DAI/USD,1.01,1.01,1.004,1.004,113.41,112.9
1576108800,2019-12-12 00:00:00,DAI/USD,1.01,1.01,1.01,1.01,0.0,0.0
1576105200,2019-12-11 23:00:00,DAI/USD,1.009,1.01,1.009,1.01,465.22,460.89
1576101600,2019-12-11 22:00:00,DAI/USD,1.004,1.009,1.004,1.009,15766.24,15658.51
1576098000,2019-12-11 21:00:00,DAI/USD,1.004,1.004,1.004,1.004,877.53,873.89
1576094400,2019-12-11 20:00:00,DAI/USD,1.001,1.004,1.001,1.004,216.21,215.44
1576090800,2019-12-11 19:00:00,DAI/USD,1.007,1.007,1.001,1.001,2018.77,2012.52
1576087200,2019-12-11 18:00:00,DAI/USD,1.007,1.007,1.007,1.007,23.65,23.48
1576083600,2019-12-11 17:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576080000,2019-12-11 16:00:00,DAI/USD,1.005,1.007,1.005,1.007,452.12,448.9
1576076400,2019-12-11 15:00:00,DAI/USD,1.007,1.007,1.005,1.005,2245.24,2232.29
1576072800,2019-12-11 14:00:00,DAI/USD,1.008,1.008,1.007,1.007,92.07,91.39
1576069200,2019-12-11 13:00:00,DAI/USD,1.005,1.008,1.005,1.008,1433.48,1422.86
1576065600,2019-12-11 12:00:00,DAI/USD,1.005,1.008,1.005,1.005,10666.43,10588.5
1576062000,2019-12-11 11:00:00,DAI/USD,1.005,1.005,1.005,1.005,915.64,911.09
1576058400,2019-12-11 10:00:00,DAI/USD,1.007,1.007,1.005,1.005,58.23,57.94
1576054800,2019-12-11 09:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576051200,2019-12-11 08:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576047600,2019-12-11 07:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576044000,2019-12-11 06:00:00,DAI/USD,1.005,1.007,1.004,1.007,137.9,137.25
1576040400,2019-12-11 05:00:00,DAI/USD,1.005,1.005,1.005,1.005,0.0,0.0
1576036800,2019-12-11 04:00:00,DAI/USD,1.007,1.007,1.005,1.005,83.75,83.34
1576033200,2019-12-11 03:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576029600,2019-12-11 02:00:00,DAI/USD,1.007,1.007,1.007,1.007,181.31,180.0
1576026000,2019-12-11 01:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576022400,2019-12-11 00:00:00,DAI/USD,1.007,1.007,1.007,1.007,0.0,0.0
1576018800,2019-12-10 23:00:00,DAI/USD,1.005,1.007,1.005,1.007,25.19,25.01
1576015200,2019-12-10 22:00:00,DAI/USD,1.004,1.007,1.004,1.005,585.21,582.19
1576011600,2019-12-10 21:00:00,DAI/USD,1.005,1.007,1.004,1.004,226.23,225.12
1576008000,2019-12-10 20:00:00,DAI/USD,1.005,1.005,1.004,1.005,222.67,221.57
1576004400,2019-12-10 19:00:00,DAI/USD,1.005,1.005,1.005,1.005,210.03,209.01
1576000800,2019-12-10 18:00:00,DAI/USD,1.004,1.005,1.004,1.005,53.19,52.95
1575997200,2019-12-10 17:00:00,DAI/USD,1.007,1.007,1.004,1.004,169.34,168.61
1575993600,2019-12-10 16:00:00,DAI/USD,1.005,1.007,1.004,1.007,1224.44,1219.02
1575990000,2019-12-10 15:00:00,DAI/USD,1.004,1.005,1.004,1.005,213.19,212.17
1575986400,2019-12-10 14:00:00,DAI/USD,1.008,1.008,1.004,1.004,793.62,790.35
1575982800,2019-12-10 13:00:00,DAI/USD,1.008,1.008,1.007,1.008,1338.01,1328.05
1575979200,2019-12-10 12:00:00,DAI/USD,1.004,1.008,1.004,1.008,26.01,25.8
1575975600,2019-12-10 11:00:00,DAI/USD,1.004,1.004,1.004,1.004,0.0,0.0
1575972000,2019-12-10 10:00:00,DAI/USD,1.008,1.008,1.004,1.004,97.42,96.98
1575968400,2019-12-10 09:00:00,DAI/USD,1.008,1.008,1.008,1.008,0.0,0.0
1575964800,2019-12-10 08:00:00,DAI/USD,1.008,1.008,1.008,1.008,0.0,0.0
1575961200,2019-12-10 07:00:00,DAI/USD,1.008,1.008,1.008,1.008,0.0,0.0
1575957600,2019-12-10 06:00:00,DAI/USD,1.008,1.008,1.008,1.008,0.0,0.0
1575954000,2019-12-10 05:00:00,DAI/USD,1.008,1.008,1.008,1.008,0.0,0.0
1575950400,2019-12-10 04:00:00,DAI/USD,1.008,1.008,1.008,1.008,50.99,50.59
1575946800,2019-12-10 03:00:00,DAI/USD,1.008,1.008,1.008,1.008,0.0,0.0
1575943200,2019-12-10 02:00:00,DAI/USD,1.007,1.008,1.007,1.008,3715.17,3687.04
1575939600,2019-12-10 01:00:00,DAI/USD,1.007,1.007,1.007,1.007,202.88,201.39
1575936000,2019-12-10 00:00:00,DAI/USD,1.007,1.007,1.007,1.007,384.14,381.32
1575932400,2019-12-09 23:00:00,DAI/USD,1.007,1.007,1.007,1.007,725.66,720.37
1575928800,2019-12-09 22:00:00,DAI/USD,1.005,1.007,1.002,1.007,4442.18,4411.24
1575925200,2019-12-09 21:00:00,DAI/USD,1.004,1.005,1.004,1.005,1411.91,1404.92
1575921600,2019-12-09 20:00:00,DAI/USD,1.002,1.004,1.002,1.004,3517.12,3505.57
1575918000,2019-12-09 19:00:00,DAI/USD,0.9982,1.002,0.9982,1.002,4546.28,4539.28
1575914400,2019-12-09 18:00:00,DAI/USD,0.9982,0.9982,0.9982,0.9982,0.0,0.0
1575910800,2019-12-09 17:00:00,DAI/USD,0.9982,0.9982,0.9982,0.9982,0.0,0.0
1575907200,2019-12-09 16:00:00,DAI/USD,0.999,0.999,0.9982,0.9982,141.17,141.42
1575903600,2019-12-09 15:00:00,DAI/USD,0.999,0.999,0.999,0.999,11846.91,11858.86
1575900000,2019-12-09 14:00:00,DAI/USD,0.999,0.999,0.999,0.999,934.6,935.54
1575896400,2019-12-09 13:00:00,DAI/USD,0.999,0.999,0.999,0.999,768.27,769.04
1575892800,2019-12-09 12:00:00,DAI/USD,0.999,0.999,0.999,0.999,856.55,857.42
1575889200,2019-12-09 11:00:00,DAI/USD,0.999,0.999,0.999,0.999,908.1,909.02
1575885600,2019-12-09 10:00:00,DAI/USD,0.999,0.999,0.999,0.999,3982.95,3986.98
1575882000,2019-12-09 09:00:00,DAI/USD,0.999,0.999,0.999,0.999,544.34,544.89
1575878400,2019-12-09 08:00:00,DAI/USD,0.999,0.999,0.999,0.999,0.0,0.0
1575874800,2019-12-09 07:00:00,DAI/USD,0.999,0.999,0.999,0.999,2554.2,2556.78
1575871200,2019-12-09 06:00:00,DAI/USD,0.999,0.999,0.999,0.999,0.0,0.0
1575867600,2019-12-09 05:00:00,DAI/USD,0.9978,0.999,0.9978,0.999,806.49,807.29
1575864000,2019-12-09 04:00:00,DAI/USD,0.999,0.999,0.9978,0.9978,27.94,28.0
1575860400,2019-12-09 03:00:00,DAI/USD,0.999,0.999,0.999,0.999,0.0,0.0
1575856800,2019-12-09 02:00:00,DAI/USD,0.999,0.999,0.999,0.999,0.0,0.0
