https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1596672000,2020-08-06 00:00:00,REP/USD,20.85,20.85,20.64,20.64,8.257,0.4
1596668400,2020-08-05 23:00:00,REP/USD,20.85,20.85,20.85,20.85,0.0,0.0
1596664800,2020-08-05 22:00:00,REP/USD,20.85,20.85,20.85,20.85,0.0,0.0
1596661200,2020-08-05 21:00:00,REP/USD,20.91,20.91,20.85,20.85,8.342,0.4
1596657600,2020-08-05 20:00:00,REP/USD,20.91,20.91,20.91,20.91,0.0,0.0
1596654000,2020-08-05 19:00:00,REP/USD,20.77,20.91,20.77,20.91,14.26,0.6819
1596650400,2020-08-05 18:00:00,REP/USD,20.86,20.86,20.77,20.77,465.41,22.4
1596646800,2020-08-05 17:00:00,REP/USD,20.53,20.86,20.53,20.86,625.83,30.0
1596643200,2020-08-05 16:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596639600,2020-08-05 15:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596636000,2020-08-05 14:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596632400,2020-08-05 13:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596628800,2020-08-05 12:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596625200,2020-08-05 11:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596621600,2020-08-05 10:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596618000,2020-08-05 09:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596614400,2020-08-05 08:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596610800,2020-08-05 07:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596607200,2020-08-05 06:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596603600,2020-08-05 05:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596600000,2020-08-05 04:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596596400,2020-08-05 03:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596592800,2020-08-05 02:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596589200,2020-08-05 01:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596585600,2020-08-05 00:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596582000,2020-08-04 23:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596578400,2020-08-04 22:00:00,REP/USD,20.53,20.53,20.53,20.53,0.0,0.0
1596574800,2020-08-04 21:00:00,REP/USD,20.92,20.92,20.53,20.53,12.64,0.6156
1596571200,2020-08-04 20:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596567600,2020-08-04 19:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596564000,2020-08-04 18:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596560400,2020-08-04 17:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596556800,2020-08-04 16:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596553200,2020-08-04 15:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596549600,2020-08-04 14:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596546000,2020-08-04 13:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596542400,2020-08-04 12:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596538800,2020-08-04 11:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596535200,2020-08-04 10:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596531600,2020-08-04 09:00:00,REP/USD,20.92,20.92,20.92,20.92,0.0,0.0
1596528000,2020-08-04 08:00:00,REP/USD,20.86,20.94,20.86,20.92,522.45,24.96
1596524400,2020-08-04 07:00:00,REP/USD,21.56,21.56,20.86,20.86,20.82,0.998
1596520800,2020-08-04 06:00:00,REP/USD,21.56,21.56,21.56,21.56,0.0,0.0
1596517200,2020-08-04 05:00:00,REP/USD,21.56,21.56,21.56,21.56,0.0,0.0
1596513600,2020-08-04 04:00:00,REP/USD,20.61,21.56,20.61,21.56,466.98,21.84
1596510000,2020-08-04 03:00:00,REP/USD,20.61,20.61,20.61,20.61,0.0,0.0
1596506400,2020-08-04 02:00:00,REP/USD,20.61,20.61,20.61,20.61,0.0,0.0
1596502800,2020-08-04 01:00:00,REP/USD,20.44,20.61,20.2,20.61,2043.26,99.53
1596499200,2020-08-04 00:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596495600,2020-08-03 23:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596492000,2020-08-03 22:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596488400,2020-08-03 21:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596484800,2020-08-03 20:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596481200,2020-08-03 19:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596477600,2020-08-03 18:00:00,REP/USD,20.44,20.44,20.44,20.44,0.0,0.0
1596474000,2020-08-03 17:00:00,REP/USD,20.35,20.44,19.88,20.44,88.0,4.334
1596470400,2020-08-03 16:00:00,REP/USD,19.82,20.35,19.82,20.35,20.35,1.0
1596466800,2020-08-03 15:00:00,REP/USD,20.59,20.59,19.82,19.82,19.94,0.999
1596463200,2020-08-03 14:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596459600,2020-08-03 13:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596456000,2020-08-03 12:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596452400,2020-08-03 11:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596448800,2020-08-03 10:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596445200,2020-08-03 09:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596441600,2020-08-03 08:00:00,REP/USD,20.59,20.59,20.59,20.59,0.0,0.0
1596438000,2020-08-03 07:00:00,REP/USD,19.4,20.59,19.4,20.59,72.67,3.561
1596434400,2020-08-03 06:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596430800,2020-08-03 05:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596427200,2020-08-03 04:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596423600,2020-08-03 03:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596420000,2020-08-03 02:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596416400,2020-08-03 01:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596412800,2020-08-03 00:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596409200,2020-08-02 23:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596405600,2020-08-02 22:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596402000,2020-08-02 21:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596398400,2020-08-02 20:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596394800,2020-08-02 19:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596391200,2020-08-02 18:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596387600,2020-08-02 17:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596384000,2020-08-02 16:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596380400,2020-08-02 15:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596376800,2020-08-02 14:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596373200,2020-08-02 13:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596369600,2020-08-02 12:00:00,REP/USD,19.4,19.4,19.4,19.4,0.0,0.0
1596366000,2020-08-02 11:00:00,REP/USD,19.69,19.69,19.4,19.4,10.71,0.552
1596362400,2020-08-02 10:00:00,REP/USD,19.69,19.69,19.69,19.69,0.0,0.0
1596358800,2020-08-02 09:00:00,REP/USD,19.66,19.69,19.66,19.69,8.609,0.4372
1596355200,2020-08-02 08:00:00,REP/USD,19.66,19.66,19.66,19.66,0.0,0.0
1596351600,2020-08-02 07:00:00,REP/USD,19.66,19.66,19.66,19.66,0.0,0.0
1596348000,2020-08-02 06:00:00,REP/USD,18.76,19.66,18.76,19.66,9.828,0.5
1596344400,2020-08-02 05:00:00,REP/USD,18.76,18.76,18.76,18.76,0.0,0.0
1596340800,2020-08-02 04:00:00,REP/USD,20.57,20.57,18.72,18.76,758.63,38.99
1596337200,2020-08-02 03:00:00,REP/USD,20.57,20.57,20.57,20.57,0.0,0.0
1596333600,2020-08-02 02:00:00,REP/USD,20.57,20.57,20.57,20.57,0.0,0.0
1596330000,2020-08-02 01:00:00,REP/USD,20.48,20.57,20.48,20.57,10.62,0.5164
1596326400,2020-08-02 00:00:00,REP/USD,20.41,20.48,20.41,20.48,8.835,0.4315
1596322800,2020-08-01 23:00:00,REP/USD,20.41,20.41,20.41,20.41,0.0,0.0
1596319200,2020-08-01 22:00:00,REP/USD,20.41,20.41,20.41,20.41,0.0,0.0
1596315600,2020-08-01 21:00:00,REP/USD,20.41,20.41,20.41,20.41,0.0,0.0
1596312000,2020-08-01 20:00:00,REP/USD,20.41,20.41,20.41,20.41,0.0,0.0
1596308400,2020-08-01 19:00:00,REP/USD,20.1,20.41,20.1,20.41,134.37,6.585
1596304800,2020-08-01 18:00:00,REP/USD,20.1,20.1,20.1,20.1,0.0,0.0
1596301200,2020-08-01 17:00:00,REP/USD,20.34,20.5,20.1,20.1,21.93,1.079
1596297600,2020-08-01 16:00:00,REP/USD,20.34,20.34,20.34,20.34,0.0,0.0
1596294000,2020-08-01 15:00:00,REP/USD,20.0,20.34,20.0,20.34,1443.85,72.16
1596290400,2020-08-01 14:00:00,REP/USD,19.87,20.0,19.62,20.0,8900.22,445.27
1596286800,2020-08-01 13:00:00,REP/USD,20.18,20.18,19.87,19.87,262.99,13.23
1596283200,2020-08-01 12:00:00,REP/USD,20.18,20.18,20.18,20.18,0.0,0.0
1596279600,2020-08-01 11:00:00,REP/USD,19.9,20.18,19.9,20.18,27.46,1.361
1596276000,2020-08-01 10:00:00,REP/USD,19.97,19.97,19.9,19.9,7.961,0.4
1596272400,2020-08-01 09:00:00,REP/USD,20.28,20.28,19.74,19.97,39.71,2.0
1596268800,2020-08-01 08:00:00,REP/USD,20.07,20.28,20.07,20.28,121.7,6.0
1596265200,2020-08-01 07:00:00,REP/USD,20.07,20.07,20.07,20.07,0.0,0.0
1596261600,2020-08-01 06:00:00,REP/USD,20.51,20.51,20.07,20.07,21.62,1.077
1596258000,2020-08-01 05:00:00,REP/USD,19.7,20.51,19.7,20.51,205.08,10.0
1596254400,2020-08-01 04:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596250800,2020-08-01 03:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596247200,2020-08-01 02:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596243600,2020-08-01 01:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596240000,2020-08-01 00:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596236400,2020-07-31 23:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596232800,2020-07-31 22:00:00,REP/USD,19.7,19.7,19.7,19.7,0.0,0.0
1596229200,2020-07-31 21:00:00,REP/USD,20.16,20.16,19.7,19.7,19.7,1.0
1596225600,2020-07-31 20:00:00,REP/USD,20.16,20.16,20.16,20.16,922.56,45.77
1596222000,2020-07-31 19:00:00,REP/USD,21.79,21.79,20.16,20.16,2498.79,123.28
1596218400,2020-07-31 18:00:00,REP/USD,21.79,21.79,21.79,21.79,0.0,0.0
1596214800,2020-07-31 17:00:00,REP/USD,22.29,22.66,21.48,21.79,713.15,32.24
1596211200,2020-07-31 16:00:00,REP/USD,22.59,22.59,22.29,22.29,17.83,0.8
1596207600,2020-07-31 15:00:00,REP/USD,22.44,22.59,22.42,22.59,18.0,0.8
1596204000,2020-07-31 14:00:00,REP/USD,22.34,22.44,22.28,22.44,17.89,0.8
1596200400,2020-07-31 13:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1596196800,2020-07-31 12:00:00,REP/USD,22.99,22.99,22.34,22.34,8.934,0.4
1596193200,2020-07-31 11:00:00,REP/USD,22.17,22.99,22.17,22.99,478.68,21.44
1596189600,2020-07-31 10:00:00,REP/USD,24.38,24.38,22.17,22.17,33.19,1.497
1596186000,2020-07-31 09:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596182400,2020-07-31 08:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596178800,2020-07-31 07:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596175200,2020-07-31 06:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596171600,2020-07-31 05:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596168000,2020-07-31 04:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596164400,2020-07-31 03:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596160800,2020-07-31 02:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596157200,2020-07-31 01:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596153600,2020-07-31 00:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596150000,2020-07-30 23:00:00,REP/USD,24.38,24.38,24.38,24.38,0.0,0.0
1596146400,2020-07-30 22:00:00,REP/USD,22.28,24.38,22.28,24.38,178.21,7.4
1596142800,2020-07-30 21:00:00,REP/USD,22.28,22.28,22.28,22.28,0.0,0.0
1596139200,2020-07-30 20:00:00,REP/USD,22.28,22.28,22.28,22.28,0.0,0.0
1596135600,2020-07-30 19:00:00,REP/USD,22.28,22.28,22.28,22.28,0.0,0.0
1596132000,2020-07-30 18:00:00,REP/USD,22.28,22.28,22.28,22.28,0.0,0.0
1596128400,2020-07-30 17:00:00,REP/USD,22.01,22.28,22.01,22.28,8.912,0.4
1596124800,2020-07-30 16:00:00,REP/USD,22.03,22.03,22.01,22.01,17.61,0.8
1596121200,2020-07-30 15:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596117600,2020-07-30 14:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596114000,2020-07-30 13:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596110400,2020-07-30 12:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596106800,2020-07-30 11:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596103200,2020-07-30 10:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596099600,2020-07-30 09:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596096000,2020-07-30 08:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596092400,2020-07-30 07:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596088800,2020-07-30 06:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596085200,2020-07-30 05:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596081600,2020-07-30 04:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596078000,2020-07-30 03:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596074400,2020-07-30 02:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596070800,2020-07-30 01:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596067200,2020-07-30 00:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596063600,2020-07-29 23:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596060000,2020-07-29 22:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596056400,2020-07-29 21:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596052800,2020-07-29 20:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596049200,2020-07-29 19:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596045600,2020-07-29 18:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596042000,2020-07-29 17:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596038400,2020-07-29 16:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596034800,2020-07-29 15:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596031200,2020-07-29 14:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596027600,2020-07-29 13:00:00,REP/USD,22.03,22.03,22.03,22.03,0.0,0.0
1596024000,2020-07-29 12:00:00,REP/USD,20.6,24.36,20.6,22.03,36.3,1.603
1596020400,2020-07-29 11:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1596016800,2020-07-29 10:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1596013200,2020-07-29 09:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1596009600,2020-07-29 08:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1596006000,2020-07-29 07:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1596002400,2020-07-29 06:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595998800,2020-07-29 05:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595995200,2020-07-29 04:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595991600,2020-07-29 03:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595988000,2020-07-29 02:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595984400,2020-07-29 01:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595980800,2020-07-29 00:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595977200,2020-07-28 23:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595973600,2020-07-28 22:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595970000,2020-07-28 21:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595966400,2020-07-28 20:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595962800,2020-07-28 19:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595959200,2020-07-28 18:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595955600,2020-07-28 17:00:00,REP/USD,20.6,20.6,20.6,20.6,0.0,0.0
1595952000,2020-07-28 16:00:00,REP/USD,21.96,21.96,20.6,20.6,26.84,1.303
1595948400,2020-07-28 15:00:00,REP/USD,21.96,21.96,21.96,21.96,0.0,0.0
1595944800,2020-07-28 14:00:00,REP/USD,20.85,21.96,20.85,21.96,17.16,0.8
1595941200,2020-07-28 13:00:00,REP/USD,20.32,20.85,20.32,20.85,8.341,0.4
1595937600,2020-07-28 12:00:00,REP/USD,20.32,20.32,20.32,20.32,0.0,0.0
1595934000,2020-07-28 11:00:00,REP/USD,20.32,20.32,20.32,20.32,0.0,0.0
1595930400,2020-07-28 10:00:00,REP/USD,20.32,20.32,20.32,20.32,0.0,0.0
1595926800,2020-07-28 09:00:00,REP/USD,20.32,20.32,20.32,20.32,0.0,0.0
1595923200,2020-07-28 08:00:00,REP/USD,20.32,20.32,20.32,20.32,0.0,0.0
1595919600,2020-07-28 07:00:00,REP/USD,20.32,20.32,20.32,20.32,0.0,0.0
1595916000,2020-07-28 06:00:00,REP/USD,19.76,20.32,19.76,20.32,202.96,9.99
1595912400,2020-07-28 05:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595908800,2020-07-28 04:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595905200,2020-07-28 03:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595901600,2020-07-28 02:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595898000,2020-07-28 01:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595894400,2020-07-28 00:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595890800,2020-07-27 23:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595887200,2020-07-27 22:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595883600,2020-07-27 21:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595880000,2020-07-27 20:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595876400,2020-07-27 19:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595872800,2020-07-27 18:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595869200,2020-07-27 17:00:00,REP/USD,19.76,19.76,19.76,19.76,0.0,0.0
1595865600,2020-07-27 16:00:00,REP/USD,19.95,20.29,19.76,19.76,342.61,17.18
1595862000,2020-07-27 15:00:00,REP/USD,20.0,20.0,19.64,19.95,39.17,1.992
1595858400,2020-07-27 14:00:00,REP/USD,20.9,20.9,20.0,20.0,20.0,1.0
1595854800,2020-07-27 13:00:00,REP/USD,22.63,22.63,20.9,20.9,82.46,3.943
1595851200,2020-07-27 12:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595847600,2020-07-27 11:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595844000,2020-07-27 10:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595840400,2020-07-27 09:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595836800,2020-07-27 08:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595833200,2020-07-27 07:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595829600,2020-07-27 06:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595826000,2020-07-27 05:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595822400,2020-07-27 04:00:00,REP/USD,22.63,22.63,22.09,22.63,406.61,18.0
1595818800,2020-07-27 03:00:00,REP/USD,22.63,22.63,22.63,22.63,316.46,13.98
1595815200,2020-07-27 02:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595811600,2020-07-27 01:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595808000,2020-07-27 00:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595804400,2020-07-26 23:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595800800,2020-07-26 22:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595797200,2020-07-26 21:00:00,REP/USD,22.63,22.63,22.63,22.63,0.0,0.0
1595793600,2020-07-26 20:00:00,REP/USD,22.21,22.63,22.21,22.63,161.89,7.164
1595790000,2020-07-26 19:00:00,REP/USD,22.21,22.21,22.21,22.21,0.0,0.0
1595786400,2020-07-26 18:00:00,REP/USD,22.21,22.21,22.21,22.21,0.0,0.0
1595782800,2020-07-26 17:00:00,REP/USD,22.21,22.21,22.21,22.21,0.0,0.0
1595779200,2020-07-26 16:00:00,REP/USD,22.21,22.21,22.21,22.21,0.0,0.0
1595775600,2020-07-26 15:00:00,REP/USD,22.21,22.21,22.21,22.21,0.0,0.0
1595772000,2020-07-26 14:00:00,REP/USD,22.0,22.21,22.0,22.21,545.25,24.55
1595768400,2020-07-26 13:00:00,REP/USD,22.0,22.0,22.0,22.0,0.0,0.0
1595764800,2020-07-26 12:00:00,REP/USD,22.0,22.0,22.0,22.0,0.0,0.0
1595761200,2020-07-26 11:00:00,REP/USD,22.0,22.0,22.0,22.0,0.0,0.0
1595757600,2020-07-26 10:00:00,REP/USD,22.86,22.86,22.0,22.0,8.38,0.3809
1595754000,2020-07-26 09:00:00,REP/USD,22.86,22.86,22.86,22.86,0.0,0.0
1595750400,2020-07-26 08:00:00,REP/USD,22.92,22.92,22.86,22.86,10.0,0.4375
1595746800,2020-07-26 07:00:00,REP/USD,22.92,22.92,22.92,22.92,0.0,0.0
1595743200,2020-07-26 06:00:00,REP/USD,24.5,24.5,22.92,22.92,29.71,1.296
1595739600,2020-07-26 05:00:00,REP/USD,24.5,24.5,24.5,24.5,0.0,0.0
1595736000,2020-07-26 04:00:00,REP/USD,23.14,24.5,23.14,24.5,9.8,0.4
1595732400,2020-07-26 03:00:00,REP/USD,24.12,24.12,23.14,23.14,19.18,0.8288
1595728800,2020-07-26 02:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595725200,2020-07-26 01:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595721600,2020-07-26 00:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595718000,2020-07-25 23:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595714400,2020-07-25 22:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595710800,2020-07-25 21:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595707200,2020-07-25 20:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595703600,2020-07-25 19:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595700000,2020-07-25 18:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595696400,2020-07-25 17:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595692800,2020-07-25 16:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595689200,2020-07-25 15:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595685600,2020-07-25 14:00:00,REP/USD,24.12,24.12,24.12,24.12,0.0,0.0
1595682000,2020-07-25 13:00:00,REP/USD,23.9,24.14,23.9,24.12,66.8,2.767
1595678400,2020-07-25 12:00:00,REP/USD,23.34,23.9,23.34,23.9,57.58,2.409
1595674800,2020-07-25 11:00:00,REP/USD,23.34,23.34,23.34,23.34,0.0,0.0
1595671200,2020-07-25 10:00:00,REP/USD,23.34,23.34,23.34,23.34,0.0,0.0
1595667600,2020-07-25 09:00:00,REP/USD,23.9,23.9,23.34,23.34,42.45,1.818
1595664000,2020-07-25 08:00:00,REP/USD,22.34,23.9,22.34,23.9,597.5,25.0
1595660400,2020-07-25 07:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595656800,2020-07-25 06:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595653200,2020-07-25 05:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595649600,2020-07-25 04:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595646000,2020-07-25 03:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595642400,2020-07-25 02:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595638800,2020-07-25 01:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595635200,2020-07-25 00:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
1595631600,2020-07-24 23:00:00,REP/USD,22.34,22.34,22.34,22.34,0.0,0.0
