https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume AID
1570431600,2019-10-07 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570428000,2019-10-07 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570424400,2019-10-07 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570420800,2019-10-07 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570417200,2019-10-07 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570413600,2019-10-07 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570410000,2019-10-07 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570406400,2019-10-07 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570402800,2019-10-06 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570399200,2019-10-06 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570395600,2019-10-06 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570392000,2019-10-06 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570388400,2019-10-06 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570384800,2019-10-06 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570381200,2019-10-06 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570377600,2019-10-06 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570374000,2019-10-06 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570370400,2019-10-06 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570366800,2019-10-06 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570363200,2019-10-06 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570359600,2019-10-06 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570356000,2019-10-06 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570352400,2019-10-06 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570348800,2019-10-06 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570345200,2019-10-06 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570341600,2019-10-06 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570338000,2019-10-06 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570334400,2019-10-06 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570330800,2019-10-06 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570327200,2019-10-06 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570323600,2019-10-06 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570320000,2019-10-06 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570316400,2019-10-05 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570312800,2019-10-05 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570309200,2019-10-05 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570305600,2019-10-05 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570302000,2019-10-05 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570298400,2019-10-05 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570294800,2019-10-05 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570291200,2019-10-05 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570287600,2019-10-05 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570284000,2019-10-05 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570280400,2019-10-05 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570276800,2019-10-05 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570273200,2019-10-05 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570269600,2019-10-05 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570266000,2019-10-05 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570262400,2019-10-05 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570258800,2019-10-05 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570255200,2019-10-05 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570251600,2019-10-05 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570248000,2019-10-05 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570244400,2019-10-05 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570240800,2019-10-05 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570237200,2019-10-05 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570233600,2019-10-05 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570230000,2019-10-04 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570226400,2019-10-04 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570222800,2019-10-04 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570219200,2019-10-04 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570215600,2019-10-04 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570212000,2019-10-04 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570208400,2019-10-04 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570204800,2019-10-04 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570201200,2019-10-04 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570197600,2019-10-04 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570194000,2019-10-04 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570190400,2019-10-04 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570186800,2019-10-04 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570183200,2019-10-04 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570179600,2019-10-04 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570176000,2019-10-04 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570172400,2019-10-04 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570168800,2019-10-04 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570165200,2019-10-04 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570161600,2019-10-04 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570158000,2019-10-04 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570154400,2019-10-04 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570150800,2019-10-04 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570147200,2019-10-04 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570143600,2019-10-03 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570140000,2019-10-03 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570136400,2019-10-03 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570132800,2019-10-03 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570129200,2019-10-03 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570125600,2019-10-03 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570122000,2019-10-03 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570118400,2019-10-03 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570114800,2019-10-03 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570111200,2019-10-03 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570107600,2019-10-03 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570104000,2019-10-03 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570100400,2019-10-03 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570096800,2019-10-03 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570093200,2019-10-03 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570089600,2019-10-03 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570086000,2019-10-03 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570082400,2019-10-03 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570078800,2019-10-03 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570075200,2019-10-03 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570071600,2019-10-03 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570068000,2019-10-03 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570064400,2019-10-03 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570060800,2019-10-03 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570057200,2019-10-02 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570053600,2019-10-02 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570050000,2019-10-02 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570046400,2019-10-02 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570042800,2019-10-02 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570039200,2019-10-02 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570035600,2019-10-02 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570032000,2019-10-02 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570028400,2019-10-02 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570024800,2019-10-02 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570021200,2019-10-02 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570017600,2019-10-02 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570014000,2019-10-02 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570010400,2019-10-02 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570006800,2019-10-02 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570003200,2019-10-02 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569999600,2019-10-02 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569996000,2019-10-02 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569992400,2019-10-02 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569988800,2019-10-02 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569985200,2019-10-02 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569981600,2019-10-02 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569978000,2019-10-02 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569974400,2019-10-02 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569970800,2019-10-01 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569967200,2019-10-01 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569963600,2019-10-01 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569960000,2019-10-01 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569956400,2019-10-01 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569952800,2019-10-01 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569949200,2019-10-01 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569945600,2019-10-01 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569942000,2019-10-01 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569938400,2019-10-01 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569934800,2019-10-01 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569931200,2019-10-01 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569927600,2019-10-01 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569924000,2019-10-01 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569920400,2019-10-01 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569916800,2019-10-01 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569913200,2019-10-01 07:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569909600,2019-10-01 06:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569906000,2019-10-01 05:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569902400,2019-10-01 04:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569898800,2019-10-01 03:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569895200,2019-10-01 02:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569891600,2019-10-01 01:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569888000,2019-10-01 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569884400,2019-09-30 23:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569880800,2019-09-30 22:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569877200,2019-09-30 21:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569873600,2019-09-30 20:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569870000,2019-09-30 19:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569866400,2019-09-30 18:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569862800,2019-09-30 17:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569859200,2019-09-30 16:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569855600,2019-09-30 15:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569852000,2019-09-30 14:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569848400,2019-09-30 13:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569844800,2019-09-30 12:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569841200,2019-09-30 11:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569837600,2019-09-30 10:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569834000,2019-09-30 09:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569830400,2019-09-30 08:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569826800,2019-09-30 07:00:00,AID/USD,0.01287,0.01287,0.0086,0.0086,23.95,2784.69
1569823200,2019-09-30 06:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569819600,2019-09-30 05:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569816000,2019-09-30 04:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569812400,2019-09-30 03:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569808800,2019-09-30 02:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569805200,2019-09-30 01:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569801600,2019-09-30 00:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569798000,2019-09-29 23:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569794400,2019-09-29 22:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569790800,2019-09-29 21:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569787200,2019-09-29 20:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569783600,2019-09-29 19:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569780000,2019-09-29 18:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569776400,2019-09-29 17:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569772800,2019-09-29 16:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569769200,2019-09-29 15:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569765600,2019-09-29 14:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569762000,2019-09-29 13:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569758400,2019-09-29 12:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569754800,2019-09-29 11:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569751200,2019-09-29 10:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569747600,2019-09-29 09:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569744000,2019-09-29 08:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569740400,2019-09-29 07:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569736800,2019-09-29 06:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569733200,2019-09-29 05:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569729600,2019-09-29 04:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569726000,2019-09-29 03:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569722400,2019-09-29 02:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569718800,2019-09-29 01:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569715200,2019-09-29 00:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569711600,2019-09-28 23:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569708000,2019-09-28 22:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569704400,2019-09-28 21:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569700800,2019-09-28 20:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569697200,2019-09-28 19:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569693600,2019-09-28 18:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569690000,2019-09-28 17:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569686400,2019-09-28 16:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569682800,2019-09-28 15:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569679200,2019-09-28 14:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569675600,2019-09-28 13:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569672000,2019-09-28 12:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569668400,2019-09-28 11:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569664800,2019-09-28 10:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569661200,2019-09-28 09:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569657600,2019-09-28 08:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569654000,2019-09-28 07:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569650400,2019-09-28 06:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569646800,2019-09-28 05:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569643200,2019-09-28 04:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569639600,2019-09-28 03:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569636000,2019-09-28 02:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569632400,2019-09-28 01:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569628800,2019-09-28 00:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569625200,2019-09-27 23:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569621600,2019-09-27 22:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569618000,2019-09-27 21:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569614400,2019-09-27 20:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569610800,2019-09-27 19:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569607200,2019-09-27 18:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569603600,2019-09-27 17:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569600000,2019-09-27 16:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569596400,2019-09-27 15:00:00,AID/USD,0.01015,0.0129,0.008462,0.01287,120.19,13109.55
1569592800,2019-09-27 14:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569589200,2019-09-27 13:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569585600,2019-09-27 12:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569582000,2019-09-27 11:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569578400,2019-09-27 10:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569574800,2019-09-27 09:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569571200,2019-09-27 08:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569567600,2019-09-27 07:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569564000,2019-09-27 06:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569560400,2019-09-27 05:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569556800,2019-09-27 04:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569553200,2019-09-27 03:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569549600,2019-09-27 02:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569546000,2019-09-27 01:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569542400,2019-09-27 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569538800,2019-09-26 23:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569535200,2019-09-26 22:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569531600,2019-09-26 21:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569528000,2019-09-26 20:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569524400,2019-09-26 19:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569520800,2019-09-26 18:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569517200,2019-09-26 17:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569513600,2019-09-26 16:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569510000,2019-09-26 15:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569506400,2019-09-26 14:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569502800,2019-09-26 13:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569499200,2019-09-26 12:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569495600,2019-09-26 11:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569492000,2019-09-26 10:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569488400,2019-09-26 09:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569484800,2019-09-26 08:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569481200,2019-09-26 07:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569477600,2019-09-26 06:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569474000,2019-09-26 05:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569470400,2019-09-26 04:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
